class_id,img_height,img_width,bbox_y,bbox_x,bbox_h,bbox_w,norm_img_height,norm_img_width,norm_bbox_y,norm_bbox_x,norm_bbox_w,norm_bbox_h
28,535,470,332,199,220,147,1,1,0.6205607477,0.4234042553,0.3127659574,0.4112149533
7,730,431,2,23,285,345,1,1,0.002739726027,0.05336426914,0.8004640371,0.3904109589
32,952,782,247,252,170,309,1,1,0.2594537815,0.3222506394,0.395140665,0.1785714286
37,802,760,326,425,221,353,1,1,0.4064837905,0.5592105263,0.4644736842,0.2755610973
78,1061,353,455,138,159,379,1,1,0.4288407163,0.3909348442,1.073654391,0.1498586239
67,804,563,233,16,304,288,1,1,0.289800995,0.02841918295,0.5115452931,0.3781094527
79,868,441,467,164,237,240,1,1,0.5380184332,0.3718820862,0.5442176871,0.2730414747
61,976,697,445,187,213,256,1,1,0.455942623,0.2682926829,0.3672883788,0.2182377049
31,620,967,182,321,291,327,1,1,0.2935483871,0.3319544984,0.3381592554,0.4693548387
0,466,397,243,72,46,67,1,1,0.5214592275,0.1813602015,0.1687657431,0.09871244635
60,670,1017,230,437,254,158,1,1,0.3432835821,0.4296951819,0.1553588987,0.3791044776
39,315,578,87,54,355,174,1,1,0.2761904762,0.09342560554,0.3010380623,1.126984127
68,1100,471,348,177,236,380,1,1,0.3163636364,0.3757961783,0.8067940552,0.2145454545
23,1088,785,478,429,160,357,1,1,0.4393382353,0.5464968153,0.4547770701,0.1470588235
53,550,442,344,57,120,152,1,1,0.6254545455,0.128959276,0.3438914027,0.2181818182
53,751,703,218,438,67,228,1,1,0.2902796272,0.6230440967,0.3243243243,0.08921438083
73,458,1049,106,382,392,188,1,1,0.231441048,0.3641563394,0.1792183031,0.8558951965
43,710,635,13,168,288,305,1,1,0.01830985915,0.2645669291,0.4803149606,0.4056338028
2,612,403,241,82,263,254,1,1,0.3937908497,0.2034739454,0.6302729529,0.4297385621
14,678,965,256,414,366,186,1,1,0.3775811209,0.429015544,0.192746114,0.5398230088
75,486,649,41,219,127,371,1,1,0.08436213992,0.3374422188,0.5716486903,0.2613168724
77,729,448,486,38,143,197,1,1,0.6666666667,0.08482142857,0.4397321429,0.1961591221
10,676,194,405,14,60,89,1,1,0.599112426,0.07216494845,0.4587628866,0.08875739645
39,743,348,281,113,170,184,1,1,0.3781965007,0.3247126437,0.5287356322,0.2288021534
14,638,603,358,214,279,93,1,1,0.5611285266,0.3548922056,0.1542288557,0.4373040752
33,1035,964,461,452,261,355,1,1,0.445410628,0.468879668,0.3682572614,0.252173913
50,903,906,403,300,263,260,1,1,0.446290144,0.3311258278,0.2869757174,0.2912513843
70,1075,541,314,116,161,374,1,1,0.2920930233,0.2144177449,0.6913123845,0.1497674419
31,704,708,481,264,201,59,1,1,0.6832386364,0.3728813559,0.08333333333,0.2855113636
27,660,734,490,13,382,115,1,1,0.7424242424,0.01771117166,0.1566757493,0.5787878788
13,739,579,108,164,223,347,1,1,0.1461434371,0.2832469775,0.5993091537,0.301759134
67,685,854,349,489,265,120,1,1,0.5094890511,0.5725995316,0.1405152225,0.3868613139
43,606,684,28,318,111,298,1,1,0.04620462046,0.4649122807,0.4356725146,0.1831683168
75,514,1066,67,494,308,167,1,1,0.1303501946,0.4634146341,0.1566604128,0.5992217899
25,712,233,189,28,88,311,1,1,0.2654494382,0.1201716738,1.334763948,0.1235955056
16,864,847,154,160,378,335,1,1,0.1782407407,0.1889020071,0.3955135773,0.4375
2,685,627,223,26,318,277,1,1,0.3255474453,0.04146730463,0.4417862839,0.4642335766
44,697,793,500,385,129,103,1,1,0.7173601148,0.4854981084,0.1298865069,0.1850789096
68,625,499,281,188,108,239,1,1,0.4496,0.376753507,0.4789579158,0.1728
48,566,960,33,470,266,133,1,1,0.05830388693,0.4895833333,0.1385416667,0.4699646643
12,836,966,430,375,231,279,1,1,0.514354067,0.3881987578,0.2888198758,0.2763157895
37,851,684,434,278,55,373,1,1,0.5099882491,0.4064327485,0.5453216374,0.06462984724
69,753,654,328,228,80,291,1,1,0.4355909695,0.3486238532,0.4449541284,0.1062416999
67,670,794,348,290,149,189,1,1,0.5194029851,0.3652392947,0.2380352645,0.2223880597
15,807,829,164,487,176,270,1,1,0.2032218092,0.5874547648,0.3256936068,0.2180916976
75,705,485,358,48,69,81,1,1,0.5078014184,0.09896907216,0.1670103093,0.09787234043
23,729,825,412,364,384,248,1,1,0.5651577503,0.4412121212,0.3006060606,0.5267489712
35,616,736,78,287,246,344,1,1,0.1266233766,0.3899456522,0.4673913043,0.3993506494
73,512,482,70,127,46,85,1,1,0.13671875,0.2634854772,0.1763485477,0.08984375
21,1005,888,432,466,105,361,1,1,0.4298507463,0.5247747748,0.4065315315,0.1044776119
56,671,1099,9,498,213,318,1,1,0.01341281669,0.4531392175,0.2893539581,0.3174366617
27,392,601,97,23,271,68,1,1,0.2474489796,0.03826955075,0.1131447587,0.6913265306
52,618,865,40,413,288,317,1,1,0.06472491909,0.4774566474,0.3664739884,0.4660194175
38,797,679,317,154,386,94,1,1,0.3977415307,0.2268041237,0.1384388807,0.4843161857
68,817,794,462,245,194,223,1,1,0.5654834761,0.3085642317,0.2808564232,0.2374541004
63,338,721,59,246,280,162,1,1,0.174556213,0.3411927878,0.2246879334,0.8284023669
37,573,832,351,354,155,68,1,1,0.612565445,0.4254807692,0.08173076923,0.2705061082
35,137,873,45,438,239,40,1,1,0.3284671533,0.5017182131,0.04581901489,1.744525547
27,743,423,104,86,120,260,1,1,0.1399730821,0.2033096927,0.6146572104,0.1615074024
47,907,823,495,413,148,102,1,1,0.545755237,0.5018226002,0.1239368165,0.1631753032
15,895,548,380,112,181,278,1,1,0.4245810056,0.204379562,0.5072992701,0.2022346369
63,154,813,11,487,263,48,1,1,0.07142857143,0.5990159902,0.05904059041,1.707792208
56,796,368,411,40,111,120,1,1,0.5163316583,0.1086956522,0.3260869565,0.1394472362
12,630,308,246,168,69,303,1,1,0.3904761905,0.5454545455,0.9837662338,0.1095238095
46,687,765,221,250,400,76,1,1,0.3216885007,0.3267973856,0.09934640523,0.5822416303
42,747,579,363,309,218,262,1,1,0.4859437751,0.5336787565,0.4525043178,0.2918340027
74,577,894,130,432,126,111,1,1,0.2253032929,0.4832214765,0.1241610738,0.2183708839
45,1048,742,297,221,379,369,1,1,0.2833969466,0.2978436658,0.4973045822,0.3616412214
39,674,722,214,306,264,275,1,1,0.3175074184,0.4238227147,0.3808864266,0.3916913947
53,553,466,366,44,268,109,1,1,0.6618444846,0.09442060086,0.2339055794,0.4846292948
4,879,557,396,362,49,139,1,1,0.4505119454,0.6499102334,0.249551167,0.05574516496
40,819,688,401,263,177,200,1,1,0.4896214896,0.3822674419,0.2906976744,0.2161172161
65,889,847,191,177,325,392,1,1,0.214848144,0.2089728453,0.4628099174,0.3655793026
75,864,864,305,169,348,161,1,1,0.3530092593,0.1956018519,0.1863425926,0.4027777778
8,979,1006,416,439,256,281,1,1,0.4249233912,0.4363817097,0.2793240557,0.2614913177
55,580,940,112,341,236,372,1,1,0.1931034483,0.3627659574,0.3957446809,0.4068965517
34,326,572,5,152,186,56,1,1,0.01533742331,0.2657342657,0.0979020979,0.5705521472
14,347,433,62,177,141,78,1,1,0.1786743516,0.4087759815,0.1801385681,0.4063400576
54,634,566,390,134,314,61,1,1,0.6151419558,0.2367491166,0.1077738516,0.4952681388
7,946,1014,458,322,305,180,1,1,0.4841437632,0.3175542406,0.1775147929,0.322410148
52,559,1050,180,362,330,307,1,1,0.3220035778,0.3447619048,0.2923809524,0.5903398927
32,638,961,275,480,139,243,1,1,0.4310344828,0.4994797086,0.2528616025,0.2178683386
4,1006,943,458,379,347,239,1,1,0.4552683897,0.4019088017,0.2534464475,0.3449304175
79,801,975,456,382,301,219,1,1,0.5692883895,0.3917948718,0.2246153846,0.3757802747
66,830,623,335,45,295,174,1,1,0.4036144578,0.07223113965,0.27929374,0.3554216867
62,734,674,343,245,91,128,1,1,0.4673024523,0.3635014837,0.1899109792,0.1239782016
37,475,605,41,97,357,246,1,1,0.08631578947,0.1603305785,0.4066115702,0.7515789474
79,303,775,113,219,219,145,1,1,0.3729372937,0.2825806452,0.1870967742,0.7227722772
27,1051,642,348,249,72,376,1,1,0.3311132255,0.3878504673,0.5856697819,0.06850618459
63,764,833,87,140,331,307,1,1,0.1138743455,0.1680672269,0.368547419,0.4332460733
43,616,946,164,387,241,143,1,1,0.2662337662,0.4090909091,0.1511627907,0.3912337662
39,960,397,296,0,44,364,1,1,0.3083333333,0,0.9168765743,0.04583333333
23,593,998,57,480,290,281,1,1,0.09612141653,0.4809619238,0.2815631263,0.4890387858
0,675,754,39,392,119,321,1,1,0.05777777778,0.5198938992,0.425729443,0.1762962963
72,988,834,380,453,323,296,1,1,0.3846153846,0.5431654676,0.3549160671,0.3269230769
22,671,943,21,366,371,325,1,1,0.03129657228,0.3881230117,0.3446447508,0.5529061103
6,629,607,147,338,144,95,1,1,0.2337042925,0.5568369028,0.1565074135,0.2289348172
36,584,875,105,406,317,111,1,1,0.1797945205,0.464,0.1268571429,0.5428082192
4,399,496,235,165,123,91,1,1,0.5889724311,0.3326612903,0.1834677419,0.3082706767
78,575,607,342,155,60,99,1,1,0.5947826087,0.255354201,0.1630971993,0.1043478261
58,787,758,226,346,57,366,1,1,0.2871664549,0.4564643799,0.4828496042,0.07242693774
52,817,722,350,161,239,383,1,1,0.4283965728,0.2229916898,0.5304709141,0.2925336597
5,560,822,234,310,142,192,1,1,0.4178571429,0.3771289538,0.2335766423,0.2535714286
37,1148,592,371,349,93,379,1,1,0.3231707317,0.589527027,0.6402027027,0.08101045296
32,731,727,487,455,181,127,1,1,0.6662106703,0.6258596974,0.1746905089,0.2476060192
47,771,865,183,415,382,366,1,1,0.2373540856,0.4797687861,0.4231213873,0.495460441
46,573,412,118,135,135,379,1,1,0.2059336824,0.3276699029,0.9199029126,0.2356020942
72,808,831,404,109,380,137,1,1,0.5,0.1311672684,0.1648616125,0.4702970297
49,397,687,235,201,198,51,1,1,0.5919395466,0.2925764192,0.07423580786,0.4987405542
49,1065,773,495,302,255,222,1,1,0.4647887324,0.3906856404,0.2871927555,0.2394366197
23,529,1007,347,263,375,103,1,1,0.6559546314,0.2611717974,0.1022840119,0.7088846881
56,588,656,288,151,303,47,1,1,0.4897959184,0.2301829268,0.07164634146,0.5153061224
71,846,715,487,44,315,263,1,1,0.5756501182,0.06153846154,0.3678321678,0.3723404255
23,557,868,115,251,230,218,1,1,0.2064631957,0.2891705069,0.2511520737,0.4129263914
47,262,858,45,404,269,119,1,1,0.1717557252,0.4708624709,0.1386946387,1.026717557
65,739,477,340,110,62,266,1,1,0.4600811908,0.2306079665,0.5576519916,0.08389715832
18,796,534,235,138,217,162,1,1,0.2952261307,0.2584269663,0.3033707865,0.2726130653
56,465,658,35,215,356,328,1,1,0.0752688172,0.3267477204,0.4984802432,0.7655913978
56,768,617,263,486,65,218,1,1,0.3424479167,0.7876823339,0.3533225284,0.08463541667
75,822,751,104,439,133,336,1,1,0.1265206813,0.5845539281,0.4474034621,0.1618004866
40,986,777,482,191,381,272,1,1,0.4888438134,0.2458172458,0.3500643501,0.3864097363
43,808,504,414,68,180,183,1,1,0.5123762376,0.1349206349,0.3630952381,0.2227722772
14,809,278,332,14,184,281,1,1,0.4103831891,0.05035971223,1.010791367,0.2274412855
3,637,586,188,325,122,136,1,1,0.295133438,0.5546075085,0.2320819113,0.191522763
18,455,706,19,30,349,65,1,1,0.04175824176,0.04249291785,0.09206798867,0.767032967
3,724,779,235,169,269,188,1,1,0.3245856354,0.216944801,0.2413350449,0.3715469613
21,710,851,221,420,354,257,1,1,0.3112676056,0.4935370153,0.3019976498,0.4985915493
1,669,607,157,54,381,336,1,1,0.2346786248,0.08896210873,0.5535420099,0.5695067265
11,819,731,494,184,388,46,1,1,0.6031746032,0.2517099863,0.06292749658,0.4737484737
8,877,1108,385,437,273,388,1,1,0.4389965792,0.3944043321,0.3501805054,0.3112884835
36,548,601,207,111,142,43,1,1,0.3777372263,0.1846921797,0.07154742097,0.2591240876
20,697,773,217,196,390,102,1,1,0.3113342898,0.2535575679,0.1319534282,0.5595408895
31,744,485,192,40,120,205,1,1,0.2580645161,0.0824742268,0.4226804124,0.1612903226
3,782,968,486,478,235,167,1,1,0.621483376,0.4938016529,0.1725206612,0.300511509
72,669,770,403,223,257,180,1,1,0.6023916293,0.2896103896,0.2337662338,0.3841554559
16,1065,965,435,458,111,366,1,1,0.4084507042,0.474611399,0.3792746114,0.1042253521
21,392,508,78,100,68,252,1,1,0.1989795918,0.1968503937,0.4960629921,0.1734693878
2,682,518,64,190,235,350,1,1,0.09384164223,0.3667953668,0.6756756757,0.3445747801
58,575,713,82,241,353,293,1,1,0.1426086957,0.3380084151,0.4109396914,0.6139130435
1,651,338,267,66,121,258,1,1,0.4101382488,0.1952662722,0.7633136095,0.1858678955
38,445,871,57,414,178,278,1,1,0.1280898876,0.475315729,0.3191733639,0.4
79,621,921,438,490,269,128,1,1,0.7053140097,0.5320304017,0.1389793702,0.4331723027
8,888,759,493,269,382,126,1,1,0.5551801802,0.3544137022,0.1660079051,0.4301801802
71,839,591,484,4,224,230,1,1,0.5768772348,0.006768189509,0.3891708968,0.2669845054
65,264,852,26,469,122,66,1,1,0.09848484848,0.5504694836,0.07746478873,0.4621212121
30,430,587,241,190,80,95,1,1,0.5604651163,0.3236797274,0.1618398637,0.1860465116
1,412,605,310,162,121,61,1,1,0.7524271845,0.267768595,0.1008264463,0.2936893204
61,811,920,359,484,335,187,1,1,0.4426633785,0.5260869565,0.2032608696,0.4130702836
33,769,783,296,199,283,129,1,1,0.3849154746,0.2541507024,0.1647509579,0.3680104031
50,509,777,115,383,73,51,1,1,0.2259332024,0.4929214929,0.06563706564,0.1434184676
67,713,488,155,130,106,195,1,1,0.2173913043,0.2663934426,0.3995901639,0.1486676017
37,422,479,121,46,125,223,1,1,0.2867298578,0.09603340292,0.4655532359,0.2962085308
40,681,750,54,233,270,244,1,1,0.07929515419,0.3106666667,0.3253333333,0.3964757709
28,861,246,376,30,111,359,1,1,0.4367015099,0.1219512195,1.459349593,0.1289198606
65,680,867,65,138,386,293,1,1,0.09558823529,0.1591695502,0.3379469435,0.5676470588
48,614,572,188,258,214,268,1,1,0.3061889251,0.451048951,0.4685314685,0.348534202
17,575,662,110,157,194,126,1,1,0.1913043478,0.2371601208,0.1903323263,0.3373913043
27,504,783,383,330,213,81,1,1,0.7599206349,0.4214559387,0.1034482759,0.4226190476
62,371,368,151,93,192,96,1,1,0.4070080863,0.2527173913,0.2608695652,0.5175202156
15,722,875,145,500,64,346,1,1,0.2008310249,0.5714285714,0.3954285714,0.08864265928
30,940,548,248,339,153,349,1,1,0.2638297872,0.6186131387,0.6368613139,0.1627659574
67,617,1057,384,353,309,49,1,1,0.6223662885,0.3339640492,0.04635761589,0.5008103728
33,645,926,149,339,394,203,1,1,0.2310077519,0.3660907127,0.2192224622,0.6108527132
63,1017,683,233,475,153,386,1,1,0.2291052114,0.6954612006,0.5651537335,0.1504424779
42,724,504,173,263,128,330,1,1,0.2389502762,0.5218253968,0.6547619048,0.1767955801
79,817,584,314,273,256,387,1,1,0.3843329253,0.4674657534,0.6626712329,0.3133414933
11,990,871,436,375,154,185,1,1,0.4404040404,0.4305396096,0.2123995408,0.1555555556
14,710,488,309,119,136,119,1,1,0.4352112676,0.243852459,0.243852459,0.1915492958
20,824,731,108,400,173,372,1,1,0.1310679612,0.5471956224,0.5088919289,0.2099514563
16,497,307,358,39,205,70,1,1,0.7203219316,0.1270358306,0.2280130293,0.4124748491
71,261,419,123,74,241,60,1,1,0.4712643678,0.1766109785,0.1431980907,0.9233716475
13,736,691,346,249,354,309,1,1,0.4701086957,0.3603473227,0.4471780029,0.4809782609
49,461,589,289,306,113,89,1,1,0.6268980477,0.519524618,0.1511035654,0.2451193059
21,384,547,70,143,70,249,1,1,0.1822916667,0.2614259598,0.4552102377,0.1822916667
58,443,1094,201,338,358,97,1,1,0.453724605,0.3089579525,0.0886654479,0.8081264108
36,212,462,21,360,41,63,1,1,0.09905660377,0.7792207792,0.1363636364,0.1933962264
25,696,553,233,16,207,70,1,1,0.3347701149,0.02893309222,0.1265822785,0.2974137931
47,932,717,440,212,125,341,1,1,0.4721030043,0.2956764296,0.4755927476,0.1341201717
67,596,795,294,230,186,169,1,1,0.4932885906,0.2893081761,0.2125786164,0.3120805369
34,956,689,313,197,170,297,1,1,0.3274058577,0.2859216255,0.4310595065,0.1778242678
2,584,741,364,235,168,97,1,1,0.6232876712,0.3171390013,0.1309041835,0.2876712329
11,406,452,91,15,152,187,1,1,0.224137931,0.03318584071,0.4137168142,0.3743842365
67,1196,393,477,144,168,320,1,1,0.3988294314,0.3664122137,0.8142493639,0.1404682274
42,815,830,296,329,156,202,1,1,0.363190184,0.3963855422,0.243373494,0.1914110429
4,816,893,237,472,310,311,1,1,0.2904411765,0.5285554311,0.3482642777,0.3799019608
34,854,363,160,50,40,351,1,1,0.18735363,0.1377410468,0.9669421488,0.04683840749
23,902,824,227,386,343,333,1,1,0.2516629712,0.4684466019,0.4041262136,0.3802660754
28,959,611,488,154,259,243,1,1,0.5088633994,0.2520458265,0.3977086743,0.2700729927
45,513,492,346,24,76,44,1,1,0.6744639376,0.0487804878,0.08943089431,0.1481481481
76,766,735,461,264,168,229,1,1,0.6018276762,0.3591836735,0.3115646259,0.2193211488
18,971,557,497,367,132,193,1,1,0.5118434604,0.6588868941,0.3464991023,0.1359423275
37,512,1044,127,459,246,66,1,1,0.248046875,0.4396551724,0.0632183908,0.48046875
24,515,506,178,106,88,294,1,1,0.345631068,0.209486166,0.581027668,0.1708737864
45,925,653,218,101,323,374,1,1,0.2356756757,0.1546707504,0.5727411945,0.3491891892
34,351,574,52,228,161,201,1,1,0.1481481481,0.3972125436,0.350174216,0.4586894587
20,511,1034,237,355,305,58,1,1,0.4637964775,0.3433268859,0.05609284333,0.5968688845
1,1083,763,475,442,146,222,1,1,0.4385964912,0.5792922674,0.2909567497,0.134810711
1,986,862,481,465,43,125,1,1,0.4878296146,0.5394431555,0.1450116009,0.04361054767
17,639,518,174,267,50,368,1,1,0.2723004695,0.5154440154,0.7104247104,0.07824726135
79,488,528,100,139,179,83,1,1,0.2049180328,0.2632575758,0.1571969697,0.3668032787
5,845,846,353,360,309,154,1,1,0.4177514793,0.4255319149,0.1820330969,0.3656804734
33,540,779,262,356,118,169,1,1,0.4851851852,0.4569961489,0.216944801,0.2185185185
10,836,694,486,3,385,289,1,1,0.5813397129,0.004322766571,0.416426513,0.4605263158
10,316,947,69,373,306,159,1,1,0.2183544304,0.393875396,0.1678986272,0.9683544304
73,793,447,260,233,97,400,1,1,0.3278688525,0.5212527964,0.8948545861,0.1223203026
76,431,753,96,378,74,176,1,1,0.222737819,0.5019920319,0.2337317397,0.1716937355
56,441,563,174,6,393,180,1,1,0.3945578231,0.01065719361,0.3197158082,0.8911564626
11,777,475,154,204,219,340,1,1,0.1981981982,0.4294736842,0.7157894737,0.2818532819
33,772,439,482,24,369,134,1,1,0.6243523316,0.05466970387,0.30523918,0.4779792746
0,1035,493,397,7,336,386,1,1,0.3835748792,0.01419878296,0.7829614604,0.3246376812
24,609,824,84,360,214,269,1,1,0.1379310345,0.4368932039,0.3264563107,0.3513957307
51,752,736,420,273,198,244,1,1,0.5585106383,0.370923913,0.3315217391,0.2632978723
25,753,710,263,391,185,168,1,1,0.3492695883,0.5507042254,0.2366197183,0.2456839309
0,887,1113,433,486,256,396,1,1,0.488162345,0.4366576819,0.3557951482,0.2886133033
58,658,779,151,238,167,291,1,1,0.2294832827,0.3055198973,0.3735558408,0.2537993921
57,724,725,42,262,389,396,1,1,0.05801104972,0.3613793103,0.5462068966,0.5372928177
43,996,827,384,446,50,215,1,1,0.3855421687,0.5392986699,0.2599758162,0.05020080321
61,402,1098,224,420,281,80,1,1,0.5572139303,0.3825136612,0.07285974499,0.6990049751
50,773,362,416,65,134,288,1,1,0.5381630013,0.179558011,0.7955801105,0.1733505821
42,452,617,207,27,207,81,1,1,0.4579646018,0.04376012966,0.131280389,0.4579646018
15,1011,679,375,238,66,394,1,1,0.3709198813,0.3505154639,0.5802650957,0.06528189911
3,738,436,342,182,177,85,1,1,0.4634146341,0.4174311927,0.1949541284,0.2398373984
47,653,688,403,117,319,154,1,1,0.617151608,0.1700581395,0.2238372093,0.4885145482
24,791,1092,172,496,278,284,1,1,0.2174462705,0.4542124542,0.2600732601,0.3514538559
73,949,900,430,482,90,241,1,1,0.4531085353,0.5355555556,0.2677777778,0.09483667018
37,778,795,401,461,170,78,1,1,0.5154241645,0.5798742138,0.09811320755,0.2185089974
18,739,358,398,229,63,284,1,1,0.5385656292,0.6396648045,0.7932960894,0.08525033829
14,1104,779,403,396,112,338,1,1,0.3650362319,0.5083440308,0.4338896021,0.1014492754
10,518,492,391,252,60,66,1,1,0.7548262548,0.512195122,0.1341463415,0.1158301158
11,1020,654,474,325,192,397,1,1,0.4647058824,0.496941896,0.6070336391,0.1882352941
72,428,934,265,404,188,122,1,1,0.6191588785,0.4325481799,0.130620985,0.4392523364
69,254,700,119,202,396,63,1,1,0.468503937,0.2885714286,0.09,1.559055118
0,732,406,109,185,80,296,1,1,0.1489071038,0.4556650246,0.7290640394,0.1092896175
54,738,981,257,494,188,357,1,1,0.3482384824,0.503567788,0.3639143731,0.2547425474
20,667,777,237,237,219,331,1,1,0.3553223388,0.305019305,0.425997426,0.3283358321
57,743,541,470,77,380,118,1,1,0.6325706595,0.1423290203,0.2181146026,0.5114401077
21,887,637,336,123,142,237,1,1,0.3788049605,0.1930926217,0.3720565149,0.1600901917
64,464,487,13,14,377,277,1,1,0.02801724138,0.02874743326,0.568788501,0.8125
10,360,999,220,458,240,89,1,1,0.6111111111,0.4584584585,0.08908908909,0.6666666667
73,511,623,238,420,147,42,1,1,0.4657534247,0.6741573034,0.06741573034,0.2876712329
4,414,968,248,284,296,69,1,1,0.5990338164,0.2933884298,0.07128099174,0.7149758454
55,671,702,223,430,190,276,1,1,0.3323397914,0.6125356125,0.3931623932,0.2831594635
35,712,705,494,292,296,85,1,1,0.6938202247,0.4141843972,0.1205673759,0.4157303371
38,763,428,160,79,269,254,1,1,0.2096985583,0.1845794393,0.5934579439,0.3525557012
66,482,953,100,210,395,167,1,1,0.2074688797,0.2203567681,0.1752360965,0.8195020747
23,744,711,358,50,319,53,1,1,0.4811827957,0.07032348805,0.07454289733,0.4287634409
20,761,597,330,55,225,359,1,1,0.4336399474,0.09212730318,0.6013400335,0.2956636005
69,958,656,418,170,192,297,1,1,0.4363256785,0.2591463415,0.4527439024,0.2004175365
70,651,815,484,168,384,61,1,1,0.7434715822,0.2061349693,0.07484662577,0.5898617512
44,761,715,352,366,278,106,1,1,0.4625492773,0.5118881119,0.1482517483,0.3653088042
21,947,379,425,13,226,161,1,1,0.4487856389,0.03430079156,0.4248021108,0.2386483633
70,580,843,276,359,382,170,1,1,0.475862069,0.4258600237,0.2016607355,0.6586206897
36,183,735,70,137,269,70,1,1,0.3825136612,0.1863945578,0.09523809524,1.469945355
49,833,886,120,176,381,370,1,1,0.144057623,0.1986455982,0.4176072235,0.4573829532
61,878,738,192,69,391,384,1,1,0.2186788155,0.09349593496,0.5203252033,0.4453302961
17,605,822,164,434,123,353,1,1,0.2710743802,0.5279805353,0.4294403893,0.2033057851
45,866,810,258,205,248,303,1,1,0.2979214781,0.2530864198,0.3740740741,0.2863741339
3,1071,622,431,491,47,252,1,1,0.4024276377,0.7893890675,0.4051446945,0.04388422035
2,579,478,399,238,80,82,1,1,0.689119171,0.4979079498,0.1715481172,0.1381692573
14,498,909,139,438,247,73,1,1,0.2791164659,0.4818481848,0.0803080308,0.4959839357
37,420,695,71,452,178,72,1,1,0.169047619,0.6503597122,0.1035971223,0.4238095238
7,634,499,475,325,105,92,1,1,0.7492113565,0.6513026052,0.1843687375,0.165615142
12,868,393,286,182,130,196,1,1,0.3294930876,0.4631043257,0.4987277354,0.1497695853
41,796,390,297,98,131,342,1,1,0.3731155779,0.2512820513,0.8769230769,0.1645728643
65,589,723,199,358,212,317,1,1,0.337860781,0.4951590595,0.438450899,0.3599320883
25,644,278,228,6,148,46,1,1,0.3540372671,0.02158273381,0.1654676259,0.2298136646
12,731,346,286,234,41,144,1,1,0.39124487,0.676300578,0.4161849711,0.0560875513
27,440,977,126,294,394,87,1,1,0.2863636364,0.3009211873,0.08904810645,0.8954545455
42,694,611,71,333,75,237,1,1,0.1023054755,0.5450081833,0.387888707,0.1080691643
45,1058,704,498,215,356,174,1,1,0.4706994329,0.3053977273,0.2471590909,0.3364839319
37,558,821,161,453,73,337,1,1,0.2885304659,0.5517661389,0.4104750305,0.1308243728
18,764,782,192,285,275,368,1,1,0.2513089005,0.3644501279,0.4705882353,0.359947644
2,714,397,403,159,198,161,1,1,0.5644257703,0.4005037783,0.4055415617,0.2773109244
69,538,459,111,12,174,247,1,1,0.2063197026,0.02614379085,0.5381263617,0.3234200743
39,677,913,350,206,372,227,1,1,0.5169867061,0.2256297919,0.2486308872,0.5494830133
28,714,701,256,482,56,309,1,1,0.3585434174,0.6875891583,0.4407988588,0.07843137255
38,533,497,192,22,172,95,1,1,0.3602251407,0.04426559356,0.1911468813,0.3227016886
64,689,792,258,261,348,353,1,1,0.3744557329,0.3295454545,0.4457070707,0.5050798258
64,595,739,80,128,369,248,1,1,0.1344537815,0.1732070365,0.3355886333,0.6201680672
3,758,278,115,22,108,296,1,1,0.1517150396,0.07913669065,1.064748201,0.1424802111
36,715,617,229,274,240,335,1,1,0.3202797203,0.4440842788,0.5429497569,0.3356643357
75,653,999,341,354,313,137,1,1,0.5222052067,0.3543543544,0.1371371371,0.4793261868
34,600,442,310,69,287,176,1,1,0.5166666667,0.1561085973,0.3981900452,0.4783333333
35,929,222,439,27,132,96,1,1,0.4725511302,0.1216216216,0.4324324324,0.142088267
19,802,543,234,214,56,181,1,1,0.2917705736,0.394106814,0.3333333333,0.06982543641
40,462,848,57,411,305,155,1,1,0.1233766234,0.4846698113,0.1827830189,0.6601731602
45,706,676,321,279,283,122,1,1,0.454674221,0.4127218935,0.1804733728,0.4008498584
20,757,1001,327,419,370,112,1,1,0.4319682959,0.4185814186,0.1118881119,0.4887714663
3,752,833,378,453,83,197,1,1,0.5026595745,0.543817527,0.2364945978,0.1103723404
29,659,445,10,110,233,374,1,1,0.01517450683,0.2471910112,0.8404494382,0.3535660091
77,911,510,357,105,191,370,1,1,0.3918770582,0.2058823529,0.7254901961,0.2096597146
6,608,564,127,313,192,376,1,1,0.2088815789,0.554964539,0.6666666667,0.3157894737
5,539,538,14,321,116,252,1,1,0.02597402597,0.5966542751,0.468401487,0.2152133581
73,747,610,343,103,366,288,1,1,0.4591700134,0.168852459,0.4721311475,0.4899598394
5,1103,1129,498,413,319,219,1,1,0.4514959202,0.3658104517,0.1939769708,0.2892112421
12,741,668,239,75,290,378,1,1,0.322537112,0.1122754491,0.5658682635,0.3913630229
71,542,948,109,361,370,65,1,1,0.2011070111,0.3808016878,0.06856540084,0.6826568266
60,461,973,210,500,288,155,1,1,0.4555314534,0.5138746146,0.1593011305,0.6247288503
26,258,590,19,236,238,86,1,1,0.07364341085,0.4,0.1457627119,0.9224806202
66,625,432,229,237,81,243,1,1,0.3664,0.5486111111,0.5625,0.1296
55,965,526,479,125,260,95,1,1,0.496373057,0.2376425856,0.180608365,0.2694300518
15,799,522,417,222,160,208,1,1,0.521902378,0.4252873563,0.398467433,0.2002503129
52,738,985,365,376,264,320,1,1,0.4945799458,0.3817258883,0.3248730964,0.3577235772
55,569,619,79,115,361,205,1,1,0.1388400703,0.1857835218,0.3311793215,0.6344463972
